step,telescope_perplexity,telescope_cross_perplexity,causal_perplexity,performer_model_entropy,observer_model_entropy,entropy_ratio,kl_divergence,performer_total_variation_distance,observer_total_variation_distance,performer_distribution_overlap,observer_distribution_overlap,performer_logits_std,observer_logits_std,shifted1_telescope_perplexity,shifted1_telescope_cross_perplexity,shifted2_telescope_perplexity,shifted2_telescope_cross_perplexity,shifted3_telescope_perplexity,shifted3_telescope_cross_perplexity
41700.0,[8.9453125],[3.59765625],4.12109375,,,,,0.7851851582527161,0.7851851582527161,0.21481481194496155,0.21481481194496155,0.002155303955078125,0.002155303955078125,434.25,,inf,,inf,
41800.0,[9.421875],[3.693359375],4.0078125,,,,,0.8295454382896423,0.8295454382896423,0.17045454680919647,0.17045454680919647,0.0020294189453125,0.0020294189453125,inf,,inf,,inf,
41900.0,[11.453125],[3.3046875],3.435546875,,,,,0.7402234673500061,0.7402234673500061,0.259951114654541,0.259951114654541,0.0023479461669921875,0.0023479461669921875,523.0,,inf,,inf,
42000.0,[9.265625],[4.265625],5.54296875,,,,,0.8145031929016113,0.8145031929016113,0.18539664149284363,0.18539664149284363,0.0020294189453125,0.0020294189453125,85.875,,inf,,inf,
42200.0,[8.5546875],[3.21875],3.302734375,,,,,0.7537878751754761,0.7537878751754761,0.24589645862579346,0.24589645862579346,0.002246856689453125,0.002246856689453125,inf,,1405.0,,inf,
42300.0,[9.15625],[3.9921875],4.00390625,,,,,0.8330292105674744,0.8330292105674744,0.16719891130924225,0.16719891130924225,0.0018243789672851562,0.0018243789672851562,inf,,inf,,inf,
42400.0,[10.5546875],[3.5625],3.666015625,,,,,0.7486187815666199,0.7486187815666199,0.2513812184333801,0.2513812184333801,0.0022640228271484375,0.0022640228271484375,554.5,,inf,,inf,
42600.0,[11.2109375],[2.94921875],2.94921875,,,,,0.6987804770469666,0.6987804770469666,0.3013719618320465,0.3013719618320465,0.00246429443359375,0.00246429443359375,518.5,,inf,,inf,
42700.0,[9.1796875],[4.140625],4.53125,,,,,0.8374999761581421,0.8374999761581421,0.16222426295280457,0.16222426295280457,0.00179290771484375,0.00179290771484375,279.5,,inf,,inf,
42900.0,[9.1875],[3.271484375],3.724609375,,,,,0.7714120149612427,0.7714120149612427,0.22887732088565826,0.22887732088565826,0.0022258758544921875,0.0022258758544921875,282.75,,inf,,inf,
43000.0,[9.3828125],[4.08203125],4.625,,,,,0.8196202516555786,0.8196202516555786,0.1806764304637909,0.1806764304637909,0.0019741058349609375,0.0019741058349609375,262.25,,inf,,inf,
43200.0,[9.609375],[3.578125],4.5078125,,,,,0.8236607313156128,0.8236607313156128,0.1765252947807312,0.1765252947807312,0.00214385986328125,0.00214385986328125,75.75,,inf,,inf,
43300.0,[8.9375],[3.01171875],3.146484375,,,,,0.7257751822471619,0.7257751822471619,0.27398255467414856,0.27398255467414856,0.002414703369140625,0.002414703369140625,718.5,,inf,,inf,
43600.0,[9.0703125],[3.564453125],3.806640625,,,,,0.7584080696105957,0.7584080696105957,0.24145179986953735,0.24145179986953735,0.0022525787353515625,0.0022525787353515625,717.0,,inf,,inf,
43700.0,[10.84375],[3.01953125],3.185546875,,,,,0.7189952731132507,0.7189952731132507,0.2808084785938263,0.2808084785938263,0.0024261474609375,0.0024261474609375,inf,,inf,,inf,
44000.0,[8.2578125],[3.6171875],3.94921875,,,,,0.8713541626930237,0.8713541626930237,0.1285807341337204,0.1285807341337204,0.0017709732055664062,0.0017709732055664062,53.15625,,inf,,inf,
44100.0,[9.4453125],[3.318359375],3.212890625,,,,,0.7273706793785095,0.7273706793785095,0.2724946141242981,0.2724946141242981,0.002285003662109375,0.002285003662109375,630.0,,inf,,inf,
44200.0,[10.0546875],[3.65234375],4.29296875,,,,,0.7928082346916199,0.7928082346916199,0.2070847600698471,0.2070847600698471,0.0021877288818359375,0.0021877288818359375,204.125,,inf,,inf,
44400.0,[9.5703125],[3.58203125],3.37890625,,,,,0.7793103456497192,0.7793103456497192,0.22068965435028076,0.22068965435028076,0.0020275115966796875,0.0020275115966796875,399.0,,inf,,inf,
44500.0,[10.6875],[3.359375],3.3828125,,,,,0.6699862480163574,0.6699862480163574,0.3298420310020447,0.3298420310020447,0.0025463104248046875,0.0025463104248046875,214.875,,inf,,inf,
44600.0,[10.2578125],[3.650390625],3.9296875,,,,,0.8047480583190918,0.8047480583190918,0.1953730583190918,0.1953730583190918,0.002056121826171875,0.002056121826171875,398.5,,inf,,inf,
44700.0,[11.6328125],[3.0546875],2.779296875,,,,,0.6842672228813171,0.6842672228813171,0.31600216031074524,0.31600216031074524,0.0025005340576171875,0.0025005340576171875,254.0,,inf,,inf,
44800.0,[9.5],[3.953125],4.23828125,,,,,0.8386363387107849,0.8386363387107849,0.16150568425655365,0.16150568425655365,0.0018358230590820312,0.0018358230590820312,843.5,,inf,,inf,
44900.0,[9.1640625],[4.078125],4.5625,,,,,0.8350290656089783,0.8350290656089783,0.16478924453258514,0.16478924453258514,0.0017642974853515625,0.0017642974853515625,74.25,,inf,,inf,
45100.0,[9.015625],[4.703125],4.8203125,,,,,0.8641098737716675,0.8641098737716675,0.13577178120613098,0.13577178120613098,0.0015802383422851562,0.0015802383422851562,45.03125,,96.875,,111.0625,
45400.0,[9.9765625],[2.984375],3.134765625,,,,,0.6986040472984314,0.6986040472984314,0.3013959527015686,0.3013959527015686,0.0025634765625,0.0025634765625,inf,,inf,,inf,
45600.0,[9.25],[2.685546875],2.61328125,,,,,0.668749988079071,0.668749988079071,0.3309375047683716,0.3309375047683716,0.0025959014892578125,0.0025959014892578125,214.875,,inf,,inf,
45700.0,[10.1171875],[4.234375],5.01953125,,,,,0.8629261255264282,0.8629261255264282,0.13734020292758942,0.13734020292758942,0.0018520355224609375,0.0018520355224609375,118.625,,inf,,inf,
45800.0,[9.515625],[2.771484375],2.96875,,,,,0.6991626620292664,0.6991626620292664,0.3005382716655731,0.3005382716655731,0.0025234222412109375,0.0025234222412109375,569.0,,inf,,inf,
45900.0,[10.1484375],[3.82421875],3.64453125,,,,,0.7611111402511597,0.7611111402511597,0.2386574000120163,0.2386574000120163,0.0021724700927734375,0.0021724700927734375,408.0,,inf,,inf,
46000.0,[9.9375],[3.0625],3.197265625,,,,,0.7207792401313782,0.7207792401313782,0.27942371368408203,0.27942371368408203,0.002437591552734375,0.002437591552734375,inf,,inf,,inf,
46200.0,[9.546875],[2.478515625],2.775390625,,,,,0.6538194417953491,0.6538194417953491,0.3461805582046509,0.3461805582046509,0.0027294158935546875,0.0027294158935546875,443.5,,inf,,inf,
46300.0,[10.359375],[3.625],3.705078125,,,,,0.7995192408561707,0.7995192408561707,0.20048077404499054,0.20048077404499054,0.002105712890625,0.002105712890625,384.75,,inf,,inf,
46400.0,[10.375],[3.173828125],3.48828125,,,,,0.7489837408065796,0.7489837408065796,0.25088924169540405,0.25088924169540405,0.002376556396484375,0.002376556396484375,inf,,inf,,inf,
46600.0,[8.484375],[4.0625],4.3984375,,,,,0.7993055582046509,0.7993055582046509,0.20086805522441864,0.20086805522441864,0.0019359588623046875,0.0019359588623046875,93.1875,,186.5,,inf,
46800.0,[10.15625],[3.16796875],3.82421875,,,,,0.7720000147819519,0.7720000147819519,0.2278749942779541,0.2278749942779541,0.0022220611572265625,0.0022220611572265625,370.25,,inf,,inf,
46900.0,[10.15625],[3.607421875],3.48046875,,,,,0.78125,0.78125,0.21875,0.21875,0.002227783203125,0.002227783203125,382.25,,inf,,inf,
47000.0,[11.1484375],[3.05859375],3.580078125,,,,,0.705078125,0.705078125,0.2947591245174408,0.2947591245174408,0.0025081634521484375,0.0025081634521484375,inf,,inf,,inf,
47200.0,[11.3203125],[3.470703125],3.515625,,,,,0.7514705657958984,0.7514705657958984,0.24834558367729187,0.24834558367729187,0.0021877288818359375,0.0021877288818359375,217.625,,inf,,inf,
47300.0,[9.859375],[2.494140625],2.33984375,,,,,0.6501865386962891,0.6501865386962891,0.34981343150138855,0.34981343150138855,0.002620697021484375,0.002620697021484375,237.5,,inf,,inf,
47400.0,[8.9296875],[4.14453125],4.1171875,,,,,0.8419944047927856,0.8419944047927856,0.15826895833015442,0.15826895833015442,0.0017728805541992188,0.0017728805541992188,262.5,,inf,,inf,
47500.0,[9.71875],[2.904296875],3.19921875,,,,,0.6951121687889099,0.6951121687889099,0.3048878312110901,0.3048878312110901,0.0025386810302734375,0.0025386810302734375,inf,,inf,,inf,
47600.0,[10.1328125],[3.73828125],3.73046875,,,,,0.7958074808120728,0.7958074808120728,0.20458073914051056,0.20458073914051056,0.0020694732666015625,0.0020694732666015625,510.75,,inf,,inf,
48000.0,[9.03125],[2.974609375],2.77734375,,,,,0.7005434632301331,0.7005434632301331,0.29918476939201355,0.29918476939201355,0.0024547576904296875,0.0024547576904296875,inf,,inf,,inf,
48100.0,[9.71875],[3.33203125],2.908203125,,,,,0.7454545497894287,0.7454545497894287,0.2545454502105713,0.2545454502105713,0.002170562744140625,0.002170562744140625,409.0,,inf,,inf,
48300.0,[9.6171875],[3.701171875],4.05859375,,,,,0.7919303774833679,0.7919303774833679,0.20787183940410614,0.20787183940410614,0.0020885467529296875,0.0020885467529296875,503.25,,inf,,inf,
48400.0,[9.171875],[3.01953125],3.09375,,,,,0.7180117964744568,0.7180117964744568,0.2819882035255432,0.2819882035255432,0.00243377685546875,0.00243377685546875,306.5,,inf,,inf,
48500.0,[10.5078125],[3.619140625],3.693359375,,,,,0.7787576913833618,0.7787576913833618,0.22124233841896057,0.22124233841896057,0.0021076202392578125,0.0021076202392578125,526.0,,inf,,inf,
48700.0,[9.703125],[4.21875],5.359375,,,,,0.8273026347160339,0.8273026347160339,0.17280016839504242,0.17280016839504242,0.0018529891967773438,0.0018529891967773438,90.5,,inf,,inf,
48800.0,[10.328125],[3.26953125],3.576171875,,,,,0.7362499833106995,0.7362499833106995,0.2639583349227905,0.2639583349227905,0.0023345947265625,0.0023345947265625,192.25,,inf,,inf,
49000.0,[9.6640625],[3.056640625],3.166015625,,,,,0.7671459913253784,0.7671459913253784,0.2331305295228958,0.2331305295228958,0.002307891845703125,0.002307891845703125,291.5,,inf,,inf,
49200.0,[10.078125],[3.68359375],3.736328125,,,,,0.7875000238418579,0.7875000238418579,0.21238839626312256,0.21238839626312256,0.0020885467529296875,0.0020885467529296875,149.375,,inf,,inf,
49400.0,[9.8046875],[3.50390625],3.57421875,,,,,0.7807971239089966,0.7807971239089966,0.21908967196941376,0.21908967196941376,0.0021457672119140625,0.0021457672119140625,397.0,,1032.0,,inf,
49600.0,[9.8515625],[3.890625],4.27734375,,,,,0.8120861053466797,0.8120861053466797,0.18781043589115143,0.18781043589115143,0.0019445419311523438,0.0019445419311523438,inf,,inf,,inf,
49900.0,[9.34375],[3.4609375],3.40625,,,,,0.7549019455909729,0.7549019455909729,0.24525122344493866,0.24525122344493866,0.0022563934326171875,0.0022563934326171875,616.5,,inf,,inf,
50000.0,[10.75],[2.541015625],2.609375,,,,,0.6227678656578064,0.6227678656578064,0.37700891494750977,0.37700891494750977,0.002841949462890625,0.002841949462890625,44.75,,inf,,inf,
50100.0,[9.546875],[2.734375],2.8359375,,,,,0.6548672318458557,0.6548672318458557,0.3451327383518219,0.3451327383518219,0.002628326416015625,0.002628326416015625,543.0,,inf,,inf,
50200.0,[10.3515625],[3.767578125],3.806640625,,,,,0.8042168617248535,0.8042168617248535,0.19578313827514648,0.19578313827514648,0.0020809173583984375,0.0020809173583984375,222.25,,inf,,inf,
50500.0,[9.84375],[3.724609375],4.31640625,,,,,0.7955357432365417,0.7955357432365417,0.20446428656578064,0.20446428656578064,0.0022182464599609375,0.0022182464599609375,216.75,,inf,,inf,
50600.0,[10.015625],[3.70703125],3.8515625,,,,,0.786697268486023,0.786697268486023,0.21358944475650787,0.21358944475650787,0.0020694732666015625,0.0020694732666015625,336.25,,inf,,inf,
50900.0,[9.8671875],[3.0703125],3.18359375,,,,,0.7278571724891663,0.7278571724891663,0.2723214328289032,0.2723214328289032,0.002391815185546875,0.002391815185546875,inf,,inf,,inf,
51200.0,[8.734375],[2.560546875],2.568359375,,,,,0.6270492076873779,0.6270492076873779,0.37295082211494446,0.37295082211494446,0.002777099609375,0.002777099609375,inf,,inf,,inf,
51300.0,[10.0390625],[2.470703125],2.630859375,,,,,0.6728469133377075,0.6728469133377075,0.32715311646461487,0.32715311646461487,0.0026988983154296875,0.0026988983154296875,474.5,,inf,,inf,
51400.0,[9.296875],[2.30078125],2.2109375,,,,,0.5931528806686401,0.5931528806686401,0.40684711933135986,0.40684711933135986,0.00279998779296875,0.00279998779296875,inf,,inf,,inf,
51600.0,[10.2578125],[3.572265625],4.01953125,,,,,0.7842105031013489,0.7842105031013489,0.21595394611358643,0.21595394611358643,0.0022373199462890625,0.0022373199462890625,324.0,,inf,,inf,
51700.0,[10.640625],[3.365234375],3.439453125,,,,,0.7359068393707275,0.7359068393707275,0.2640931308269501,0.2640931308269501,0.00228118896484375,0.00228118896484375,594.0,,inf,,inf,
51800.0,[9.0859375],[3.171875],3.97265625,,,,,0.7544642686843872,0.7544642686843872,0.2456597238779068,0.2456597238779068,0.00234222412109375,0.00234222412109375,inf,,inf,,inf,
51900.0,[10.140625],[4.48828125],5.1875,,,,,0.8794642686843872,0.8794642686843872,0.1203962042927742,0.1203962042927742,0.001667022705078125,0.001667022705078125,37.4375,,inf,,60.78125,
52000.0,[9.5234375],[3.556640625],3.75,,,,,0.7754716873168945,0.7754716873168945,0.22452829778194427,0.22452829778194427,0.002193450927734375,0.002193450927734375,884.5,,inf,,inf,
52100.0,[9.96875],[2.98046875],2.97265625,,,,,0.7375991940498352,0.7375991940498352,0.2624008059501648,0.2624008059501648,0.002368927001953125,0.002368927001953125,100.5,,inf,,inf,
52300.0,[8.2109375],[3.54296875],4.234375,,,,,0.8187500238418579,0.8187500238418579,0.18125000596046448,0.18125000596046448,0.0019521713256835938,0.0019521713256835938,175.875,,319.25,,inf,
52500.0,[10.5234375],[3.2890625],3.474609375,,,,,0.7448979616165161,0.7448979616165161,0.2554209232330322,0.2554209232330322,0.0022983551025390625,0.0022983551025390625,599.5,,inf,,inf,
52600.0,[9.609375],[3.37109375],3.482421875,,,,,0.7442129850387573,0.7442129850387573,0.2555941343307495,0.2555941343307495,0.002307891845703125,0.002307891845703125,474.75,,inf,,inf,
52700.0,[9.109375],[4.4296875],5.296875,,,,,0.871995210647583,0.871995210647583,0.12830528616905212,0.12830528616905212,0.0016040802001953125,0.0016040802001953125,154.875,,inf,,inf,
53000.0,[10.421875],[2.453125],2.541015625,,,,,0.6300675868988037,0.6300675868988037,0.3699324429035187,0.3699324429035187,0.002750396728515625,0.002750396728515625,inf,,inf,,inf,
53100.0,[10.75],[2.68359375],3.169921875,,,,,0.6815476417541504,0.6815476417541504,0.318452388048172,0.318452388048172,0.00258636474609375,0.00258636474609375,203.875,,inf,,inf,
53200.0,[9.890625],[3.04296875],3.048828125,,,,,0.7277644276618958,0.7277644276618958,0.27223557233810425,0.27223557233810425,0.002349853515625,0.002349853515625,inf,,inf,,inf,
53300.0,[10.59375],[3.40625],3.548828125,,,,,0.7782805562019348,0.7782805562019348,0.22200226783752441,0.22200226783752441,0.002193450927734375,0.002193450927734375,1471.0,,inf,,inf,
53600.0,[9.1015625],[3.986328125],4.1328125,,,,,0.8311011791229248,0.8311011791229248,0.1685267835855484,0.1685267835855484,0.0018157958984375,0.0018157958984375,90.9375,,inf,,inf,
53700.0,[10.359375],[3.775390625],3.947265625,,,,,0.7567049860954285,0.7567049860954285,0.2430555522441864,0.2430555522441864,0.0022144317626953125,0.0022144317626953125,931.5,,inf,,inf,
53800.0,[9.671875],[3.515625],3.69921875,,,,,0.808783769607544,0.808783769607544,0.19087837636470795,0.19087837636470795,0.00201416015625,0.00201416015625,591.0,,inf,,inf,
53900.0,[9.71875],[3.544921875],3.865234375,,,,,0.7809343338012695,0.7809343338012695,0.21938131749629974,0.21938131749629974,0.0022220611572265625,0.0022220611572265625,622.5,,inf,,inf,
54000.0,[10.1484375],[2.482421875],2.533203125,,,,,0.6312111616134644,0.6312111616134644,0.36878880858421326,0.36878880858421326,0.0027313232421875,0.0027313232421875,inf,,inf,,inf,
54300.0,[9.1328125],[3.47265625],3.94140625,,,,,0.7834201455116272,0.7834201455116272,0.2164713591337204,0.2164713591337204,0.0020580291748046875,0.0020580291748046875,183.75,,401.25,,inf,
54400.0,[10.7578125],[2.974609375],3.11328125,,,,,0.698437511920929,0.698437511920929,0.30156248807907104,0.30156248807907104,0.0024814605712890625,0.0024814605712890625,inf,,inf,,inf,
54600.0,[10.859375],[3.17578125],3.224609375,,,,,0.6930076479911804,0.6930076479911804,0.3069923520088196,0.3069923520088196,0.002460479736328125,0.002460479736328125,723.5,,inf,,inf,
54700.0,[10.390625],[3.3671875],3.677734375,,,,,0.7911458611488342,0.7911458611488342,0.20885416865348816,0.20885416865348816,0.0022068023681640625,0.0022068023681640625,365.5,,inf,,inf,
54800.0,[10.5234375],[3.126953125],3.197265625,,,,,0.7728174328804016,0.7728174328804016,0.2273065447807312,0.2273065447807312,0.0022602081298828125,0.0022602081298828125,122.25,,inf,,inf,
54900.0,[10.8984375],[2.9140625],3.04296875,,,,,0.7023809552192688,0.7023809552192688,0.2979166805744171,0.2979166805744171,0.00247955322265625,0.00247955322265625,inf,,inf,,inf,
55100.0,[10.1328125],[3.09375],3.28125,,,,,0.733131468296051,0.733131468296051,0.26665225625038147,0.26665225625038147,0.002361297607421875,0.002361297607421875,875.0,,inf,,inf,
55200.0,[8.5625],[2.92578125],3.2265625,,,,,0.7319444417953491,0.7319444417953491,0.26782408356666565,0.26782408356666565,0.002323150634765625,0.002323150634765625,334.0,,inf,,inf,
55300.0,[9.75],[3.185546875],3.326171875,,,,,0.7422794103622437,0.7422794103622437,0.25753676891326904,0.25753676891326904,0.002285003662109375,0.002285003662109375,1053.0,,inf,,inf,
55400.0,[9.234375],[4.62890625],5.07421875,,,,,0.8577044010162354,0.8577044010162354,0.14200077950954437,0.14200077950954437,0.0017957687377929688,0.0017957687377929688,668.5,,inf,,inf,
55500.0,[10.2421875],[3.8828125],4.0859375,,,,,0.7994652390480042,0.7994652390480042,0.20036764442920685,0.20036764442920685,0.002044677734375,0.002044677734375,630.5,,inf,,inf,
55700.0,[8.65625],[3.099609375],3.326171875,,,,,0.7342342138290405,0.7342342138290405,0.26590654253959656,0.26590654253959656,0.002346038818359375,0.002346038818359375,631.5,,inf,,inf,
55800.0,[10.7734375],[3.0],3.232421875,,,,,0.7201389074325562,0.7201389074325562,0.2796874940395355,0.2796874940395355,0.0024280548095703125,0.0024280548095703125,213.875,,inf,,inf,
56400.0,[9.4765625],[3.65234375],3.498046875,,,,,0.7721354365348816,0.7721354365348816,0.2276475727558136,0.2276475727558136,0.0021533966064453125,0.0021533966064453125,404.0,,inf,,inf,
56500.0,[9.390625],[4.25],4.234375,,,,,0.8221830725669861,0.8221830725669861,0.1776701807975769,0.1776701807975769,0.0018587112426757812,0.0018587112426757812,784.0,,inf,,inf,
56900.0,[9.5234375],[3.794921875],3.888671875,,,,,0.8167808055877686,0.8167808055877686,0.18307648599147797,0.18307648599147797,0.0019779205322265625,0.0019779205322265625,773.0,,inf,,inf,
57100.0,[9.7421875],[3.1640625],3.4296875,,,,,0.76106196641922,0.76106196641922,0.23907633125782013,0.23907633125782013,0.002193450927734375,0.002193450927734375,306.75,,inf,,inf,
57300.0,[9.453125],[3.04296875],3.13671875,,,,,0.7038590312004089,0.7038590312004089,0.2963506579399109,0.2963506579399109,0.0024566650390625,0.0024566650390625,365.25,,inf,,inf,
57400.0,[10.2890625],[2.669921875],2.8125,,,,,0.7002212405204773,0.7002212405204773,0.30005529522895813,0.30005529522895813,0.0025997161865234375,0.0025997161865234375,561.5,,inf,,inf,
57800.0,[9.5546875],[3.3203125],3.701171875,,,,,0.7918781638145447,0.7918781638145447,0.20796319842338562,0.20796319842338562,0.00211334228515625,0.00211334228515625,inf,,inf,,inf,
58100.0,[10.140625],[3.83203125],4.078125,,,,,0.8277438879013062,0.8277438879013062,0.17225609719753265,0.17225609719753265,0.001995086669921875,0.001995086669921875,429.0,,inf,,inf,
58300.0,[9.390625],[3.435546875],3.396484375,,,,,0.807692289352417,0.807692289352417,0.1924169510602951,0.1924169510602951,0.0020427703857421875,0.0020427703857421875,401.0,,inf,,inf,
58400.0,[11.1484375],[3.046875],2.966796875,,,,,0.6511437892913818,0.6511437892913818,0.34906044602394104,0.34906044602394104,0.0026683807373046875,0.0026683807373046875,389.0,,inf,,inf,
58500.0,[10.4609375],[2.96875],3.298828125,,,,,0.7511432766914368,0.7511432766914368,0.24904724955558777,0.24904724955558777,0.0023193359375,0.0023193359375,454.5,,inf,,inf,
58600.0,[9.2578125],[3.408203125],3.765625,,,,,0.7641128897666931,0.7641128897666931,0.2358870953321457,0.2358870953321457,0.0022220611572265625,0.0022220611572265625,392.75,,inf,,inf,
58700.0,[9.9453125],[4.1953125],4.19921875,,,,,0.8109878897666931,0.8109878897666931,0.18876008689403534,0.18876008689403534,0.0019044876098632812,0.0019044876098632812,924.0,,inf,,inf,
58800.0,[10.0078125],[3.572265625],3.810546875,,,,,0.772455096244812,0.772455096244812,0.2271706610918045,0.2271706610918045,0.0021648406982421875,0.0021648406982421875,inf,,inf,,inf,
58900.0,[11.1015625],[2.90625],3.220703125,,,,,0.7044354677200317,0.7044354677200317,0.2955645024776459,0.2955645024776459,0.002521514892578125,0.002521514892578125,417.25,,inf,,inf,
59000.0,[9.515625],[3.48828125],3.966796875,,,,,0.7588105797767639,0.7588105797767639,0.24091409146785736,0.24091409146785736,0.0022830963134765625,0.0022830963134765625,inf,,inf,,inf,
59200.0,[9.984375],[3.6171875],3.9765625,,,,,0.7949766516685486,0.7949766516685486,0.20531542599201202,0.20531542599201202,0.00211334228515625,0.00211334228515625,306.5,,inf,,inf,
59300.0,[9.2734375],[2.755859375],3.27734375,,,,,0.7304292917251587,0.7304292917251587,0.26972854137420654,0.26972854137420654,0.0025577545166015625,0.0025577545166015625,263.5,,inf,,inf,
59400.0,[10.328125],[3.14453125],3.30078125,,,,,0.7671052813529968,0.7671052813529968,0.23256579041481018,0.23256579041481018,0.0022640228271484375,0.0022640228271484375,548.0,,inf,,inf,
59500.0,[9.9921875],[3.091796875],3.322265625,,,,,0.7074829936027527,0.7074829936027527,0.2925170063972473,0.2925170063972473,0.0024662017822265625,0.0024662017822265625,915.0,,inf,,inf,
59700.0,[9.2421875],[3.2265625],3.615234375,,,,,0.7538265585899353,0.7538265585899353,0.24617347121238708,0.24617347121238708,0.0023174285888671875,0.0023174285888671875,608.0,,inf,,inf,
59800.0,[9.671875],[3.46875],3.603515625,,,,,0.7687883377075195,0.7687883377075195,0.23101994395256042,0.23101994395256042,0.002124786376953125,0.002124786376953125,516.0,,inf,,inf,
60000.0,[10.6875],[2.681640625],2.5,,,,,0.6692708134651184,0.6692708134651184,0.3307291567325592,0.3307291567325592,0.0026149749755859375,0.0026149749755859375,140.625,,inf,,inf,
60100.0,[9.609375],[3.25390625],3.291015625,,,,,0.7221153974533081,0.7221153974533081,0.2778846025466919,0.2778846025466919,0.002368927001953125,0.002368927001953125,744.0,,inf,,inf,
60200.0,[9.84375],[3.56640625],3.845703125,,,,,0.732421875,0.732421875,0.267578125,0.267578125,0.0023288726806640625,0.0023288726806640625,423.0,,inf,,inf,
60300.0,[10.75],[2.951171875],3.1953125,,,,,0.6784793734550476,0.6784793734550476,0.3211984634399414,0.3211984634399414,0.0026264190673828125,0.0026264190673828125,494.0,,inf,,inf,
60500.0,[9.6015625],[3.583984375],3.62890625,,,,,0.8278769850730896,0.8278769850730896,0.1722470223903656,0.1722470223903656,0.0019779205322265625,0.0019779205322265625,381.75,,inf,,inf,
60600.0,[9.7578125],[4.1328125],4.21875,,,,,0.8424107432365417,0.8424107432365417,0.15770089626312256,0.15770089626312256,0.0018033981323242188,0.0018033981323242188,478.0,,inf,,inf,
60700.0,[10.109375],[2.70703125],2.90234375,,,,,0.6875,0.6875,0.3125,0.3125,0.0025997161865234375,0.0025997161865234375,inf,,inf,,inf,
60800.0,[10.1640625],[2.95703125],3.171875,,,,,0.7334656119346619,0.7334656119346619,0.26620370149612427,0.26620370149612427,0.0023441314697265625,0.0023441314697265625,inf,,inf,,inf,
60900.0,[10.125],[3.962890625],3.890625,,,,,0.7868170738220215,0.7868170738220215,0.21347981691360474,0.21347981691360474,0.0020961761474609375,0.0020961761474609375,inf,,inf,,inf,
61000.0,[9.6640625],[3.736328125],3.890625,,,,,0.7739616632461548,0.7739616632461548,0.22603833675384521,0.22603833675384521,0.0021724700927734375,0.0021724700927734375,inf,,inf,,inf,
61200.0,[9.5078125],[2.8046875],2.953125,,,,,0.7327806353569031,0.7327806353569031,0.26705995202064514,0.26705995202064514,0.0024051666259765625,0.0024051666259765625,75.125,,245.875,,inf,
61300.0,[9.75],[3.314453125],3.33203125,,,,,0.7978469133377075,0.7978469133377075,0.20185406506061554,0.20185406506061554,0.0020656585693359375,0.0020656585693359375,620.5,,inf,,inf,
61400.0,[9.5390625],[3.46875],3.548828125,,,,,0.7850000262260437,0.7850000262260437,0.21482142806053162,0.21482142806053162,0.002124786376953125,0.002124786376953125,527.5,,inf,,inf,
61500.0,[10.1328125],[3.01953125],2.91796875,,,,,0.770636796951294,0.770636796951294,0.2292158007621765,0.2292158007621765,0.0021495819091796875,0.0021495819091796875,250.0,,inf,,inf,
61600.0,[10.3046875],[2.759765625],2.974609375,,,,,0.6948198080062866,0.6948198080062866,0.3048986494541168,0.3048986494541168,0.0025844573974609375,0.0025844573974609375,595.0,,inf,,inf,
61700.0,[9.6796875],[3.1640625],3.09765625,,,,,0.6923868060112,0.6923868060112,0.30761316418647766,0.30761316418647766,0.00246429443359375,0.00246429443359375,624.5,,inf,,inf,
61800.0,[9.40625],[3.044921875],3.02734375,,,,,0.7100591659545898,0.7100591659545898,0.2897559106349945,0.2897559106349945,0.0023822784423828125,0.0023822784423828125,428.0,,inf,,inf,
61900.0,[9.59375],[4.1171875],4.19140625,,,,,0.7967581152915955,0.7967581152915955,0.2033977508544922,0.2033977508544922,0.00203704833984375,0.00203704833984375,1571.0,,inf,,inf,
62000.0,[9.1640625],[3.802734375],4.30859375,,,,,0.8062499761581421,0.8062499761581421,0.19340278208255768,0.19340278208255768,0.0020618438720703125,0.0020618438720703125,278.0,,inf,,inf,
62100.0,[9.03125],[4.03515625],4.66796875,,,,,0.8373940587043762,0.8373940587043762,0.16260592639446259,0.16260592639446259,0.001956939697265625,0.001956939697265625,174.875,,344.75,,inf,
62200.0,[8.8828125],[4.31640625],4.59765625,,,,,0.7872706651687622,0.7872706651687622,0.21272936463356018,0.21272936463356018,0.00206756591796875,0.00206756591796875,397.5,,inf,,inf,
62300.0,[9.609375],[3.521484375],3.63671875,,,,,0.7414529919624329,0.7414529919624329,0.25854700803756714,0.25854700803756714,0.0023174285888671875,0.0023174285888671875,776.0,,inf,,inf,
62500.0,[10.8671875],[3.34765625],3.37890625,,,,,0.7870553135871887,0.7870553135871887,0.2131917029619217,0.2131917029619217,0.0021839141845703125,0.0021839141845703125,inf,,inf,,inf,
62700.0,[8.421875],[4.0546875],4.6953125,,,,,0.8849999904632568,0.8849999904632568,0.11476562172174454,0.11476562172174454,0.0019474029541015625,0.0019474029541015625,22.46875,,35.78125,,23.75,
62800.0,[10.28125],[3.947265625],3.841796875,,,,,0.8225308656692505,0.8225308656692505,0.1774691343307495,0.1774691343307495,0.0019931793212890625,0.0019931793212890625,232.75,,inf,,inf,
62900.0,[10.171875],[3.408203125],3.533203125,,,,,0.7711864113807678,0.7711864113807678,0.2289901077747345,0.2289901077747345,0.0021800994873046875,0.0021800994873046875,inf,,inf,,inf,
